"Notes"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Covington County, AL"	"01039"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	890	3146.0674
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	13	11744	110.6948 (Unreliable)
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	27	9982	270.4869
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	28	7023	398.6900
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	47	4108	1144.1091
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	43	1242	3462.1578
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	18	7023	256.3007 (Unreliable)
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	14	4108	340.7984 (Unreliable)
	"Alabama"	"01"	"Cullman County, AL"	"01043"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	11	1242	885.6683 (Unreliable)
	"Alabama"	"01"	"Dale County, AL"	"01045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	3838	338.7181 (Unreliable)
	"Alabama"	"01"	"Dale County, AL"	"01045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	16	2201	726.9423 (Unreliable)
	"Alabama"	"01"	"Dale County, AL"	"01045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	24	693	3463.2035
	"Alabama"	"01"	"Dale County, AL"	"01045"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	13	3838	338.7181 (Unreliable)
	"Alabama"	"01"	"Dale County, AL"	"01045"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	2201	545.2067 (Unreliable)
	"Alabama"	"01"	"Dallas County, AL"	"01047"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	16	6633	241.2182 (Unreliable)
	"Alabama"	"01"	"Dallas County, AL"	"01047"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	18	5265	341.8803 (Unreliable)
	"Alabama"	"01"	"Dallas County, AL"	"01047"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	1966	1220.7528
	"Alabama"	"01"	"Dallas County, AL"	"01047"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	13	714	1820.7283 (Unreliable)
	"Alabama"	"01"	"DeKalb County, AL"	"01049"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	5523	235.3793 (Unreliable)
	"Alabama"	"01"	"DeKalb County, AL"	"01049"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	3082	778.7151
	"Alabama"	"01"	"DeKalb County, AL"	"01049"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	1007	2780.5362
	"Alabama"	"01"	"DeKalb County, AL"	"01049"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	14	5523	253.4854 (Unreliable)
	"Alabama"	"01"	"DeKalb County, AL"	"01049"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	3082	389.3576 (Unreliable)
	"Alabama"	"01"	"Elmore County, AL"	"01051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	8818	113.4044 (Unreliable)
	"Alabama"	"01"	"Elmore County, AL"	"01051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	15	5406	277.4695 (Unreliable)
	"Alabama"	"01"	"Elmore County, AL"	"01051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	16	2719	588.4516 (Unreliable)
	"Alabama"	"01"	"Elmore County, AL"	"01051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	15	908	1651.9824 (Unreliable)
	"Alabama"	"01"	"Elmore County, AL"	"01051"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	20	2719	735.5645
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	14	1825	767.1233 (Unreliable)
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	13	589	2207.1307 (Unreliable)
	"Alabama"	"01"	"Escambia County, AL"	"01053"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	13	1825	712.3288 (Unreliable)
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	13	14016	92.7511 (Unreliable)
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	24	14949	160.5459
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	35	13463	259.9718
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	43	8869	484.8348
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	51	5623	906.9892
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	59	1904	3098.7395
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	16	13463	118.8442 (Unreliable)
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	19	8869	214.2293 (Unreliable)
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	32	5623	569.0912
	"Alabama"	"01"	"Etowah County, AL"	"01055"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	19	1904	997.8992 (Unreliable)
	"Alabama"	"01"	"Fayette County, AL"	"01057"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	14	328	4268.2927 (Unreliable)
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	17	2688	632.4405 (Unreliable)
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	20	1589	1258.6532
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	19	469	4051.1727 (Unreliable)
	"Alabama"	"01"	"Franklin County, AL"	"01059"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	15	1589	943.9899 (Unreliable)
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	18	1526	1179.5544 (Unreliable)
	"Alabama"	"01"	"Geneva County, AL"	"01061"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	12	502	2390.4382 (Unreliable)
	"Alabama"	"01"	"Houston County, AL"	"01069"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	11	7655	143.6969 (Unreliable)
	"Alabama"	"01"	"Houston County, AL"	"01069"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	27	4551	593.2762
	"Alabama"	"01"	"Houston County, AL"	"01069"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	27	1555	1736.3344
	"Alabama"	"01"	"Houston County, AL"	"01069"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	13	12039	107.9824 (Unreliable)
	"Alabama"	"01"	"Houston County, AL"	"01069"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	13	7655	169.8236 (Unreliable)
	"Alabama"	"01"	"Houston County, AL"	"01069"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	23	4551	505.3834
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	12	8188	146.5559 (Unreliable)
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	12	7163	167.5276 (Unreliable)
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	21	5115	410.5572
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	19	2500	760.0000 (Unreliable)
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	31	833	3721.4886
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	14	5115	273.7048 (Unreliable)
	"Alabama"	"01"	"Jackson County, AL"	"01071"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	19	2500	760.0000 (Unreliable)
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	11	86025	12.7870 (Unreliable)
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	55	97254	56.5529
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	91	75110	121.1556
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	129	42780	301.5428
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	224	30676	730.2125
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	241	12037	2002.1600
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"45-54 years"	"45-54"	10	97254	10.2824 (Unreliable)
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	24	75110	31.9531
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	68	42780	158.9528
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	104	30676	339.0273
	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	80	12037	664.6174
	"Alabama"	"01"	"Lamar County, AL"	"01075"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	14	307	4560.2606 (Unreliable)
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	10	13248	75.4831 (Unreliable)
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	15	11640	128.8660 (Unreliable)
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	24	8334	287.9770
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	4995	480.4805
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	1861	1504.5674
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	14	8334	167.9866 (Unreliable)
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	13	4995	260.2603 (Unreliable)
	"Alabama"	"01"	"Lauderdale County, AL"	"01077"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	15	1861	806.0183 (Unreliable)
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	13	410	3170.7317 (Unreliable)
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	2831	353.2321 (Unreliable)
	"Alabama"	"01"	"Lawrence County, AL"	"01079"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	10	1517	659.1958 (Unreliable)
	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	13	16522	78.6830 (Unreliable)
	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	20	12172	164.3115
	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	20	6999	285.7551
	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	35	3689	948.7666
	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	24	1213	1978.5655
	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	16	6999	228.6041 (Unreliable)
	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	15	3689	406.6143 (Unreliable)
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	18	5728	314.2458 (Unreliable)
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	2899	827.8717
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	26	930	2795.6989
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	11	5728	192.0391 (Unreliable)
	"Alabama"	"01"	"Limestone County, AL"	"01083"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	10	2899	344.9465 (Unreliable)
